p,n,D,T,He3,He4,Be7,Li7,T9,Tnu9,time
0.6905990537441205,0.3094009464756448,2.9877552397875214e-13,5.550218121232182e-25,7.5501429584587815e-25,1.3113249975820062e-32,3.814065210203429e-69,5.076921722014424e-69,17.20317522554444,17.15742974436133,0.3301632331058745
0.6918295913248822,0.30817040889488434,2.981365093060866e-13,5.656006346846581e-25,7.699882694481188e-25,1.4795521541807983e-32,4.3719320008198447e-69,5.846421548824439e-69,17.04898562197491,17.002814300388547,0.33628119026366626
0.6930604397366865,0.3069395604830812,2.975295176505379e-13,5.766277031011035e-25,7.8557600464303e-25,1.6704462091661365e-32,5.017115834969712e-69,6.740730158640687e-69,16.89617799780961,16.84957737109559,0.3425045312221234
0.6942916766217311,0.3057083235980378,2.9695460714902365e-13,5.881233623857726e-25,8.0180559590033645e-25,1.88704131090833e-32,5.763637620374948e-69,7.780677285397958e-69,16.744739966564417,16.697706521660987,0.34883633431148453
0.6955233701461978,0.3044766300735722,2.9641185051399703e-13,6.0010913576409155e-25,8.1870670653277265e-25,2.1327408266907307e-32,6.627718436925634e-69,8.990517298804812e-69,16.59465925277353,16.547189427134576,0.3552798157120882
0.6967555755313162,0.3032444246884548,2.9590133726396135e-13,6.126078137295792e-25,8.363106719119347e-25,2.4113498078881654e-32,7.628092533825829e-69,1.0398450356395261e-68,16.445923690994377,16.398013871864205,0.3618383040662423
0.6979883324125035,0.3020116678072686,2.9542317563386636e-13,6.256435444409488e-25,8.546506052648314e-25,2.727106961650467e-32,8.786355027262944e-69,1.2037208978690924e-68,16.298521224821513,16.25016774889916,0.3685152168398915
0.6992216627261246,0.3007783374936484,2.9497749421923763e-13,6.392419328373363e-25,8.73761515178632e-25,3.0847152001243146e-32,1.0127344325882294e-68,1.3944713563170894e-68,16.15243990590934,16.103639059372192,0.37531403834353994
0.7004555692407985,0.2995444309789752,2.9456444341782387e-13,6.534301431850175e-25,8.936804279581336e-25,3.48936967544232e-32,1.1679562072142089e-68,1.616480330438206e-68,16.007667893003568,15.95841591186156,0.382238299325961
0.7016900344658444,0.29830996575393004,2.941841964997889e-13,6.682370087672532e-25,9.14446519324014e-25,3.9467820170817995e-32,1.3475626347538127e-68,1.8748039232950953e-68,15.86419345098138,15.814486521734704,0.3892915580581362
0.7029250200411639,0.2970749801786112,2.9383695095830115e-13,6.83693153423066e-25,9.361012610352768e-25,4.4631994727217296e-32,1.5552766978701482e-68,2.17525995939557e-68,15.722004949900194,15.671839210474861,0.3964773828286069
0.7041604662471156,0.29583953397266016,2.9352292920950963e-13,6.99831115556363e-25,9.586885701680307e-25,5.045417487009391e-32,1.795334762604425e-68,2.5245242375738413e-68,15.581090864054945,15.530462404992052,0.4037993357750127
0.7053962921390179,0.2946037080807585,2.9324237938192233e-13,7.166854841516912e-25,9.822549740179368e-25,5.70078448283777e-32,2.0725425335113466e-68,2.9302361892252913e-68,15.441439771043806,15.390344636919721,0.41126095798003004
0.7066323955975037,0.2933676046222731,2.929955762281179e-13,7.342930482711637e-25,1.0068497909296472e-24,6.437197333142152e-32,2.3923343556795414e-68,3.4011134382502112e-68,15.303040350842313,15.251474541898187,0.4188657557632122
0.7078686537692789,0.2921313464504983,2.9278282146190074e-13,7.526929471168399e-25,1.0325253113658134e-24,7.263086690653016e-32,2.76083466315619e-68,3.947073798053521e-68,15.165881384885774,15.113840858846189,0.42661718810339433
0.7091049236048763,0.2908950766149013,2.926044446948036e-13,7.71926846702064e-25,1.0593370112325579e-24,8.187391259220294e-32,3.184923344264559e-68,4.579368889103343e-68,15.029951755159871,14.977432429221476,0.4345186551293476
0.7103410426166584,0.2896589576031194,2.924608035465024e-13,7.920391180713349e-25,1.0873437669326883e-24,9.219520379606277e-32,3.672302145704927e-68,5.310723390877872e-68,14.895240443299482,14.842238196271657,0.4425734876192571
0.7115768296511371,0.288423170568641,2.9235228444187906e-13,8.130770347795119e-25,1.1166080928084765e-24,1.0369306012070763e-31,4.231565659768947e-68,6.155488828251006e-68,14.761736529695506,14.708247204276153,0.4507849374523768
0.712812085846646,0.28718791437313207,2.9227930286807e-13,8.350909847400804e-25,1.1471963952196555e-24,1.1646943001477657e-31,4.872273424348808e-68,7.1298044510724574e-68,14.629429192609742,14.575448597780316,0.4591561689588657
0.7140465956246441,0.285953404595134,2.922423037251018e-13,8.581346984710798e-25,1.17917924578845e-24,1.3062920318447119e-31,5.60502571696041e-68,8.25177125650462e-68,14.498307707297682,14.443831620822527,0.4676902511163511
0.7152801277771792,0.2847198724425989,2.922417619931184e-13,8.822655003887188e-25,1.2126316810002251e-24,1.4627945189582536e-31,6.441544413085124e-68,9.541642458895025e-68,14.368361445139179,14.313385616155209,0.4763901505441998
0.7165124365009325,0.28348756371884554,2.9227818286592575e-13,9.075445743627664e-25,1.2476335181209957e-24,1.6352859872665144e-31,7.3947563973890656e-68,1.1022025214984316e-67,14.239579872776885,14.184100024460447,0.48525872524880675
0.717743262601774,0.2822567376180039,2.9235210227651667e-13,9.340372535054736e-25,1.284269698210676e-24,1.8248557953550198e-31,8.478885218480416e-68,1.2718105828321442e-67,14.111952551262426,14.055964383561083,0.49429871907543893
0.7189723346081704,0.2810276656116073,2.9246408729053114e-13,9.618133375374467e-25,1.322630661129879e-24,2.032589948017773e-31,9.709549505579137e-68,1.4657895426088435e-67,13.985469135210243,13.928968327627972,0.5035127568243078
0.7201993699017524,0.279800630318025,2.926147364790176e-13,9.90947430824786e-25,1.3628127429950659e-24,2.259562972260961e-31,1.1103871600156345e-67,1.6872503765542064e-67,13.860119371958982,13.80310158638404,0.5129033399905845
0.7214240759137315,0.2785759243060455,2.928046805382949e-13,1.021519319537547e-24,1.4049186179870981e-24,2.5068305498133966e-31,1.2680598758116345e-67,1.9396445436404415e-67,13.735893100740432,13.67835398430587,0.5224728430900226
0.7226461512094207,0.27735384901035576,2.9303458244226603e-13,1.0536143586458142e-24,1.4490577491958485e-24,2.7754230408811874e-31,1.4460239319455854e-67,2.22679858160305e-67,13.6127802518559,13.554715439823356,0.5322235105337306
0.723865286612552,0.27613471360722386,2.9330513836458283e-13,1.0873239292400099e-24,1.4953469208271064e-24,3.0663402705776695e-31,1.6465217560925567e-67,2.552953183448157e-67,13.49077084585996,13.432175964518049,0.54215745401741
0.7250811663477758,0.27491883387199956,2.9361707782757197e-13,1.122745892137702e-24,1.5439107622803155e-24,3.3805479405063583e-31,1.8720051635820405e-67,2.9228081419419785e-67,13.369854992751526,13.310725662320708,0.5522766503921005
0.7262934689829027,0.27370653123687194,2.939711648214191e-13,1.1599851335149689e-24,1.5948823787980611e-24,3.718975411269454e-31,2.1251557710769992e-67,3.3415735605857384e-67,13.250022891172197,13.190354728708614,0.5625829399850916
0.7275018686069052,0.27249813161286857,2.9436819765646753e-13,1.1991540814111354e-24,1.648403938508826e-24,4.082515615100328e-31,2.4089081044143137e-67,3.815028023819092e-67,13.131264827611734,13.07105344990305,0.573078025341244
0.72870603567665,0.271293964543123,2.948090105427527e-13,1.240373369171822e-24,1.704627436384918e-24,4.472026415537326e-31,2.726477027689807e-67,4.3495869348400576e-67,13.013571175620703,12.952812202067499,0.5837634703564338
0.7299056380942791,0.270094362125493,2.952944734566715e-13,1.2837724561509672e-24,1.7637153946207476e-24,4.888334127068726e-31,3.0813884625185634e-67,4.952379571645604e-67,12.896932395030166,12.835621450506938,0.5946406997762832
0.7311003420089744,0.2688996582107966,2.958254942030577e-13,1.3294904135586716e-24,1.8258417553010625e-24,5.332238156062615e-31,3.477515070703753e-67,5.631338398363033e-67,12.781339031178362,12.719471748868637,0.6057109990346915
0.7322898129003819,0.267710187319388,2.964030171042948e-13,1.3776766770013747e-24,1.8911927371695926e-24,5.804518945267927e-31,3.919118411477207e-67,6.395303975217733e-67,12.666781714144303,12.604353738344834,0.6169755144079972
0.7334737156137122,0.26652628460605643,2.970280295091875e-13,1.4284917832850279e-24,1.9599675764780204e-24,6.305941137379673e-31,4.410889086635481e-67,7.254131885524087e-67,12.553251157988276,12.490258146877672,0.6284352534618333
0.7346528779076189,0.2653471223121485,2.977007085523128e-13,1.482097402708696e-24,2.0323769140299054e-24,6.837813419820389e-31,4.9583975048998444e-67,8.21943694014483e-67,12.44073815999911,12.377175724906083,0.6401027103125422
0.7358376510317587,0.2641623491880073,2.984143756184016e-13,1.538576093133872e-24,2.1086253432845972e-24,7.406130193879792e-31,5.571273797758491e-67,9.309559367696366e-67,12.329233599948227,12.26509675140922,0.6520893537122092
0.7370271996212505,0.2629728005985139,2.9917023343549404e-13,1.5981215046367704e-24,2.188959967430423e-24,8.012197304993468e-31,6.256791991757599e-67,1.0539854734142875e-66,12.218728439350356,12.154012139039079,0.6643999607491364
0.7382179357290042,0.2617820644907587,2.999715614209953e-13,1.660962477859686e-24,2.2736414834724134e-24,8.655902936823013e-31,7.021776791348605e-67,1.1925625480952107e-66,12.109213720730875,12.04391304126496,0.6770091352550558
0.7394069263883616,0.2605930738313997,3.0082130563847565e-13,1.7273484734012748e-24,2.362958329070191e-24,9.33728222718282e-31,7.873956554176244e-67,1.3484296936343704e-66,12.000680566899726,11.934790669772507,0.6898952619808354
0.7405918066555734,0.25940819356418604,3.017220993767644e-13,1.7975429883587647e-24,2.457217460659507e-24,1.0056531526606781e-30,8.821980396386456e-67,1.5235553739486495e-66,11.893120180231849,11.82663629566154,0.7030402277604625
0.7417706987809676,0.25822930143878997,3.0267631660380076e-13,1.8718265670191312e-24,2.5567477958707967e-24,1.0814022718245749e-30,9.875556698387078e-67,1.7201688933425094e-66,11.786523841954029,11.719441250537878,0.716429157833474
0.7429421409200038,0.25705785929975183,3.036861105997509e-13,1.95050064930755e-24,2.6619047936351067e-24,1.1610319650584921e-30,1.104564115896056e-66,1.9408059567416444e-66,11.680882911438182,11.613196927504582,0.7300501666211442
0.7441050237989985,0.2558949764207549,3.0475345561340567e-13,2.033883650075915e-24,2.773064604816824e-24,1.2446194110133941e-30,1.2344488800131726e-66,2.1883334864660085e-66,11.576188825500932,11.507894782057736,0.743894122281674
0.7452585354123213,0.2547414648074299,3.0588017045729473e-13,2.1223234515049476e-24,2.8906401841367e-24,1.3322643071059507e-30,1.3786051968049918e-66,2.466036134700334e-66,11.472433097709493,11.403526332891696,0.7579544243983353
0.7464021124707104,0.2535978877490384,3.070679534208874e-13,2.2161932419040777e-24,3.0150749798286145e-24,1.4240909213339785e-30,1.5386098707374927e-66,2.7776595224740664e-66,11.36960731769377,11.30008316261852,0.772226794182099
0.7475353984133456,0.2524646018064008,3.0831840856235784e-13,2.3158770776921257e-24,3.1468231917634728e-24,1.5202488515845919e-30,1.7162072988555978e-66,3.127409350695545e-66,11.26770315046461,11.197556918406088,0.7867090765967284
0.7486582069429196,0.25134179327682404,3.0963306488247965e-13,2.421820247665067e-24,3.2864158946525687e-24,1.6209159364705008e-30,1.9134420560795877e-66,3.5202149970445726e-66,11.166712335738183,11.095939312539171,0.8014010538397118
0.7497704904894,0.2502295097303408,3.110134009811467e-13,2.5344815146920594e-24,3.434396792011052e-24,1.726299523686139e-30,2.1325861166452631e-66,3.961636386524291e-66,11.066626687266393,10.995222122907611,0.816304269636777
0.750872312980313,0.24912768723942494,3.12460861549258e-13,2.654361639121691e-24,3.591359292587186e-24,1.8366383432820615e-30,2.376230513387886e-66,4.4580668566740334e-66,10.967438092173328,10.8953971934255,0.8314218638310998
0.751963826452145,0.24803617376758985,3.139768745984753e-13,2.7820039886795185e-24,3.7579463229401915e-24,1.9522045696155036e-30,2.647326036130381e-66,5.016855464242766e-66,10.86913851029762,10.796456434385096,0.8467584167707686
0.7530452509063532,0.24695474931337835,3.1556286642834455e-13,2.9179936966774246e-24,3.934848308635909e-24,2.0733058733881566e-30,2.949223135791195e-66,5.646434237504698e-66,10.77171997354072,10.69839182274909,0.8623198030195717
0.7541168570540334,0.2458831431656949,3.1722027543309195e-13,3.062971779315846e-24,4.122820495693437e-24,2.2002877726534023e-30,3.285759863415138e-66,6.356548719232769e-66,10.67517458522101,10.60119540238461,0.8781130539368367
0.7551789515244356,0.2448210486952892,3.1895056444470126e-13,3.217621725078305e-24,4.322664425066508e-24,2.3335362027079264e-30,3.6612842874319387e-66,7.158373226832589e-66,10.579494519433698,10.504859284242228,0.8941462286918486
0.7562318642651621,0.24376813595455915,3.2075523161579873e-13,3.382691701113358e-24,4.535255626233212e-24,2.4734793310023817e-30,4.0807764245492436e-66,8.064830409364684e-66,10.484672020416463,10.4093756464831,0.9104282932973764
0.7572759379222126,0.24272406229750498,3.226358213684448e-13,3.559199534939023e-24,4.761805534403789e-24,2.6205933620602994e-30,4.550568473017011e-66,9.092161324831291e-66,10.390699401920775,10.314736734557167,0.9269690072650625
0.7583115187170826,0.241688481502631,3.2459393640497774e-13,3.747531480138965e-24,5.002700273386404e-24,2.775409356542193e-30,5.075734477429356e-66,1.0254730236812618e-65,10.297569046588853,10.220934861235303,0.9437788175029037
0.7593389489492002,0.24066105127050952,3.266312373935823e-13,3.9474940984238906e-24,5.2575852655645716e-24,2.938440598825508e-30,5.659521570004682e-66,1.156358012480054e-65,10.2052734053362,10.12796240659806,0.9608687590918115
0.760358560716526,0.239641439503179,3.287494672560967e-13,4.177772836041411e-24,5.5501684816039545e-24,3.1105307720474237e-30,6.370208410153741e-66,1.3167968931597837e-65,10.11380499673969,10.035811817983625,0.9782503625943145
0.7613706707606169,0.23862932945908344,3.3095049124131024e-13,4.392069013186404e-24,5.82101833750786e-24,3.2932895767645695e-30,7.073406936502544e-66,1.479487124790268e-65,10.023156406431125,9.944475609897424,0.9959355675638768
0.7623755762841429,0.23762442393555303,3.3323608148634077e-13,4.749021815850018e-24,6.27252065204211e-24,3.4800773851844764e-30,8.267221830458494e-66,1.7509233619723822e-65,9.933320286496233,9.85394636388572,1.013936641938072
0.7633735517067378,0.2366264485129548,3.3560837291592813e-13,4.864513577860385e-24,6.416205366074533e-24,3.6838343572655886e-30,8.666810108406432e-66,1.8426209339144786e-65,9.844289354879042,9.764216728375423,1.0322661070130301
0.7643648461610103,0.23563515405867744,3.3806943481414154e-13,5.204618092339865e-24,6.842006908668615e-24,3.8987967287538244e-30,9.95619991217129e-66,2.1631440322565524e-65,9.75605639479161,9.675279418482265,1.0509366677101397
0.7653496816468774,0.23465031857280474,3.406214810038038e-13,5.546256275290161e-24,7.267902212791903e-24,4.127461546848533e-30,1.132100539637451e-65,2.5179557993026705e-65,9.668614254129041,9.587127215789348,1.069961147859005
0.7663282518211296,0.2336717483985483,3.432668445631925e-13,5.8053543971439886e-24,7.589802834389404e-24,4.371491508687473e-30,1.2387715477710086e-65,2.7405858625448843e-65,9.581955844889729,9.499752968097964,1.0893524302331408
0.7673007212143449,0.23269927900532547,3.4600798100810077e-13,6.22402526082098e-24,8.108326689881093e-24,4.6241588764458996e-30,1.42077042290922e-65,3.221681029114358e-65,9.496074142600811,9.413149589152576,1.109123401086824
0.7682672251159065,0.23173277510376047,3.488474738740765e-13,8.265049082734391e-24,1.0627689337795856e-23,4.907149221598549e-30,2.3964011243021846e-65,7.048269660121138e-65,9.410962185748781,9.327310058341684,1.1292868989529854
0.7692278695474177,0.23077213067225438,3.517880427013466e-13,5.153718850638619e-24,6.786489173030368e-24,5.235460082001551e-30,8.991708362025472e-66,4.889583592415182e-66,9.326613075215175,9.2422274203762,1.1498556674730045
0.7701827318248401,0.22981726839475258,3.548325474494614e-13,5.019273420841828e-24,6.640715652595132e-24,5.239063780538634e-30,8.815808617330439e-66,-6.100312810737645e-66,9.243019973717349,9.157894784946972,1.17084231203977
0.7711318613358474,0.2288681388839775,3.579839954180265e-13,1.9118864778664863e-22,2.348520699536277e-22,6.806164943725164e-30,1.2293314013863212e-63,4.693928037641583e-63,9.160176105254246,9.074305326362932,1.1922592600454585
0.772075280452698,0.2279247197675154,3.6124555143222583e-13,-3.7633772085960443e-22,-4.599942824185901e-22,9.267239457343157e-30,-2.43931404439602e-63,-6.827060576394787e-63,9.07807475455714,8.991452283171263,1.214118724535116
0.7730129857989567,0.2269870144206961,3.6462053495050245e-13,9.188720514257862e-24,1.1706394978279179e-23,6.180245569410797e-30,1.6921162634900364e-65,-6.158782886946074e-66,8.996709266545293,8.909328957761021,1.2364326710763824
0.7739449495962283,0.226055050623424,3.6811243819346854e-13,9.490585062354888e-24,1.2082790012023266e-23,6.598435590975349e-30,3.0709732319772713e-65,7.897497978669092e-65,8.916073045786517,8.827928715951419,1.2592127876645398
0.7748711211544267,0.22512887906521786,3.717249254616954e-13,1.025377126437096e-23,1.2995023080675024e-23,7.036890933976313e-30,3.5906897316976397e-65,9.036270078184615e-65,8.836159555962531,8.747244986566045,1.2824704574905366
0.7757914284665262,0.22420857175311135,3.754618433099007e-13,1.0972557120383557e-23,1.3851342449731042e-23,7.514083500988709e-30,4.110784391285442e-65,1.05238936607399e-64,8.756962319339149,8.66727126099417,1.3062167344077702
0.7767057798582311,0.22329422036139848,3.7932722731433016e-13,1.1211992967400569e-23,1.413897346860852e-23,8.01848661846398e-30,4.2440807866401185e-65,9.997545429441123e-65,8.678474916241186,8.588001092740228,1.3304623209411566
0.7776140657002204,0.2223859345194019,3.833253102919691e-13,1.4513858718148146e-23,1.8027540042424023e-23,8.582734800857872e-30,7.124399018813337e-65,2.282465001462378e-64,8.600690984532086,8.509428096962528,1.3552175486894678
0.7785161601515189,0.22148384006809427,3.8746053009584465e-13,6.010679303768047e-24,8.048901992355336e-24,9.138089493267231e-30,-6.359770569127212e-66,-1.697355361624436e-64,8.523604219098234,8.431545950002228,1.3804923609790196
0.7794119228962447,0.22058807732336105,3.917375384927518e-13,3.8861529302768087e-23,4.6503162633718536e-23,9.833461533950584e-30,3.0287758065073176e-64,1.3165884244694115e-63,8.447208371337824,8.35434838890339,1.406296297633638
0.7803012008720396,0.21969879934756784,3.961612101728569e-13,-1.8276700456775493e-23,-2.024398083302434e-23,1.1150587241076908e-29,-2.4689555477209632e-64,-1.3158855748371463e-63,8.371497248654393,8.277829210925168,1.4326384817322864
0.7811838299774072,0.21881617024205666,4.0073665214153926e-13,2.665021641752743e-23,3.24108753112497e-23,1.7946445907929052e-30,5.1570103229861556e-64,8.251740326436393e-63,8.296464713954823,8.201982273046843,1.4595276082320425
0.7820596367555205,0.21794036346563175,4.0546921353917e-13,1.2827251475282734e-20,1.4860285131987187e-20,1.5851513856065352e-28,3.05355855943948e-60,8.876730148882267e-60,8.222104685151898,8.12680149146659,1.4869719343400294
0.7829284399671818,0.217071560254355,4.103644982793256e-13,-2.0447832854920056e-21,-2.3714288224333357e-21,1.9651805227032115e-28,3.781289188598116e-62,1.5063450260428122e-60,8.148411134671269,8.052280841094634,1.514979271523643
0.7837900522101279,0.21620994801140433,4.154283724160773e-13,2.1039605540825225e-23,2.5510975686494375e-23,1.9746767613628754e-28,2.112867859927053e-63,6.098451230980781e-63,8.075378088962887,7.978414355041623,1.5435569790538444
0.7846442814049395,0.21535571881658214,4.20666979505994e-13,2.236762732784768e-23,2.70233339352439e-23,1.985030235624521e-28,2.2415081971086637e-63,6.683868185377744e-63,8.002999628016772,7.905196124102796,1.5727119589815421
0.7854909322238949,0.2145090679976158,4.2608675184240466e-13,2.434330896220084e-23,2.9245510597594935e-23,1.9963140057183536e-28,2.461051868590069e-63,7.436834576399238e-63,7.93126988488315,7.832620296238653,1.6024506524520443
0.786329807439699,0.21367019278180072,4.3169442409349667e-13,2.611060689244609e-23,3.1225982765303335e-23,2.0085725261525267e-28,2.6585459482475784e-63,8.143989799931599e-63,7.860183045196881,7.760681076052652,1.6327790372673605
0.7871607092282623,0.21283929099322593,4.374970470639321e-13,2.8635059728874455e-23,3.4032702466263225e-23,2.0219516713520846e-28,2.9473990823355506e-63,9.232563888068446e-63,7.789733346706149,7.689372724266583,1.663702626610666
0.7879834403694815,0.2120165598519947,4.435020031347076e-13,3.0034961725070874e-23,3.5585380411803186e-23,2.0366784728782865e-28,3.106576227427727e-63,9.753037582942436e-63,7.719915078805378,7.618689557194094,1.6952264688516283
0.7887978053675423,0.21120219485392108,4.4971702201957634e-13,3.5522406122397074e-23,4.161820282093914e-23,2.0514209487302873e-28,3.7541742582547745e-63,1.248049144901666e-62,7.650722582072336,7.548625946212877,1.727355148355432
0.789603611495391,0.21039638872606203,4.561501979161543e-13,3.9822131599435956e-23,4.6252178116203407e-23,2.077416777124507e-28,4.3265711191589455e-63,1.501183504170268e-62,7.582150247809384,7.47917631723603,1.7600927872223437
0.7904006697599671,0.20959933046145993,4.628100072861052e-13,-1.142978424216275e-22,-1.2106609749736175e-22,2.0465623431922446e-28,-1.3129876119260762e-62,-7.011069844592419e-62,7.514192517588838,7.410335150182966,1.7934430478884367
0.791188795788208,0.20881120443323858,4.697053274478563e-13,2.0826545182182056e-21,2.2586269254201608e-21,2.2345177224123985e-28,2.8584157488065967e-61,1.312742314182283e-60,7.446843882802408,7.34209697845037,1.827409136521741
0.7919678106317705,0.20803218958992323,4.768454604116721e-13,-1.70615194858819e-20,-1.8422978285387527e-20,3.5665415215592654e-28,-6.087880055667088e-60,-2.232908636971415e-59,7.380098884214677,7.274456388383526,1.8619938071515443
0.7927375415016433,0.20726245871917073,4.842401435240544e-13,5.312210864453232e-23,5.83163539619584e-23,-1.4768930909699272e-28,-3.904053690898359e-63,1.1498620345059207e-61,7.313952111520569,7.207408018748423,1.8971993664718878
0.793497822411967,0.2065021778088318,4.918995900949129e-13,5.541810849509745e-23,6.329596429633022e-23,-1.449221605253685e-28,-4.200188940282895e-63,-5.007771565823832e-62,7.248398202906808,7.140946560204966,1.9330276792634404
0.7942484948532827,0.20575150536750014,4.998344971267668e-13,6.106477202265519e-23,6.877170778032512e-23,-1.4187167254108968e-28,-4.509162996230247e-63,-4.889134622780678e-64,7.183431844617277,7.075066754781626,1.9694801743809858
0.7949894078881111,0.2050105923326554,5.080560792858312e-13,6.679503174022824e-23,7.479570575059013e-23,-1.3851021184113911e-28,-4.834698639586325e-63,-3.2307123491498852e-62,7.119047770522304,7.009763395351815,2.006557851256592
0.7957204202793425,0.20427957994140677,5.1657611833553e-13,7.323223909427707e-23,8.143379539747631e-23,-1.3480166354854408e-28,-5.17347749217109e-63,2.2284138833832016e-63,7.055240761691779,6.945031325112275,2.044261286871321
0.7964414502638199,0.2035585499569118,5.254069002296742e-13,8.03655426477799e-23,8.876201379635492e-23,-1.3070319945919329e-28,-5.522882233793548e-63,2.6286177982922842e-62,6.992005645972123,6.880865428923355,2.082593640984633
0.797155680292557,0.2028443199281561,5.345542006623417e-13,8.824792502026496e-23,9.676473888962277e-23,-1.2615088760823839e-28,-5.872796627325774e-63,-3.0329958219779938e-61,6.9293372975670255,6.817260117094668,2.121736875612552
0.7978641711570537,0.20213582906364044,5.440312874108307e-13,9.74789755917831e-23,1.0610155522637043e-22,-1.2108046219946e-28,-6.237944529317996e-63,1.319136623814204e-60,6.867230636621962,6.754210021365017,2.1617694267237324
0.7985659481864392,0.20143405203423626,5.53843379782385e-13,1.062765706646042e-22,1.1489417957705397e-22,-1.1537909218114092e-28,-6.524580768018587e-63,-9.96092481137207e-60,6.805680628812415,6.691710119404922,2.202657332117704
0.7992602484627763,0.20073975175786307,5.640323760289227e-13,7.53488409082992e-23,8.377964952278948e-23,-1.099162743557629e-28,-5.336587570014216e-63,1.125139985737745e-59,6.744682284935801,6.62975542952923,2.2443743402200456
0.799946492512106,0.2000535077086109,5.746162553120095e-13,7.111837377072232e-22,7.177869232975141e-22,-9.643421601450566e-29,-2.2101083857290383e-62,1.634008366852514e-58,6.684230660507046,6.56834101102625,2.2869012818731487
0.800624255751705,0.1993757444688789,5.850990234667858e-13,-3.917442336877159e-21,-3.877815794202322e-21,-9.94744347499315e-29,1.2465599147240323e-61,-2.281256083380923e-57,6.624320855357791,6.507461964438289,2.330225477669532
0.801293244236035,0.1987067559810111,5.970870434460709e-13,-3.635707964377072e-21,-3.578283491465502e-21,-3.7810241601113554e-28,1.0494154100986824e-60,6.080569665157465e-58,6.564948013239183,6.447113431796326,2.3743401791414342
0.8019532730721846,0.19804672714483673,6.086623383094993e-13,1.7803694759767725e-22,1.8489835874595365e-22,-3.68244645517015e-28,-3.5071291387815583e-62,-2.296315369589868e-61,6.50610732142824,6.387290596811414,2.419244042192852
0.8026042475480092,0.19739575266898804,6.208909653934561e-13,1.954103986660629e-22,2.015105843064188e-22,-3.57239395568587e-28,-3.794940810264759e-62,-1.6560886896907606e-61,6.4477940103377245,6.327988685025323,2.4649406312297204
0.8032461466635479,0.1967538535534237,6.335855728796602e-13,2.193966326065564e-22,2.2412875429674423e-22,-3.448460325461904e-28,-4.109102342805838e-62,-2.1044361564204257e-61,6.39000335312953,6.269202963922778,2.511437952510626
0.8038790087888789,0.19612099142806647,6.467666860601816e-13,2.39055339876872e-22,2.4259799128498775e-22,-3.3097728042037982e-28,-4.351598453133177e-62,-2.0817924447203085e-61,6.332730665331523,6.210928743007548,2.55874801530447
0.8045029192409707,0.1954970809759473,6.604557790240888e-13,2.7646944722222136e-22,2.772097529896904e-22,-3.15332348783911e-28,-4.738158269469291e-62,-2.4850769283372694e-61,6.275971304457829,6.153161373844559,2.606886419502866
0.8051179995943477,0.19488200062254002,6.74675366995519e-13,2.8493115685896215e-22,2.851091071842288e-22,-2.970130720711881e-28,-4.791229904106814e-62,-2.330381664869245e-61,6.219720669632509,6.095896250070066,2.655871968393999
0.8057243984922317,0.1942756017246397,6.894490798527616e-13,3.168460409173971e-22,3.1451874239198107e-22,-2.8305155150462633e-28,-5.141571750410674e-62,-2.87848285088503e-61,6.163974201216619,6.0391288073718465,2.7057263053611385
0.806322283816415,0.1936777164003598,7.048017491330855e-13,1.42803376681535e-21,1.313986445297757e-21,-2.2248687023342897e-28,-4.120109396325842e-62,-3.419088023211226e-61,6.108727380438608,5.982854523441278,2.7564735733232157
0.8069118360619016,0.19308816415497795,7.207594936776605e-13,-9.431321876693169e-21,-8.411566739567272e-21,-3.0384595699353487e-28,1.232536644997115e-60,8.848978780959704e-60,6.053975729028026,5.9270689178990725,2.808140095786843
0.8074932427748608,0.19250675744398113,7.373497990785055e-13,4.6414111966854435e-22,4.6622267727170625e-22,-1.8880852722817893e-27,1.0223299439247247e-59,8.598277468272014e-59,5.999714808852528,5.8717675521963475,2.860754078428998
0.8080666939217682,0.19193330629703742,7.546016406133455e-13,5.29378006352836e-22,5.030281514454984e-22,-1.8549475924429378e-27,-7.469533908185722e-61,-5.882018432443078e-60,5.94594022155811,5.816946029492655,2.9143453301774036
0.8086323780954835,0.1913676221232863,7.725455486593127e-13,5.97049741834138e-22,5.61834942447588e-22,-1.8171243837428504e-27,-6.084069564510324e-61,-3.523123905764369e-60,5.89264760821259,5.762599994512475,2.9689450028014552
0.8091904794298427,0.19080952078889007,7.912137385467837e-13,6.714490141411792e-22,6.256591456071248e-22,-1.773867488968298e-27,-6.593084809581286e-61,-3.662780389231498e-60,5.839832648952273,5.708725133381647,3.024585348070501
0.8097411751531106,0.1902588250655831,8.106402127795045e-13,7.63038576290065e-22,7.033044571113056e-22,-1.7246137796436537e-27,-7.02652009091987e-61,-2.2476700554801527e-60,5.7874910626317835,5.65531717344511,3.0812994915784104
0.8102846337122996,0.1897153665063551,8.308608811032936e-13,9.398812990929634e-22,8.50847934407788e-22,-1.6652588866103465e-27,-9.681699768267192e-61,-1.146331266195136e-59,5.7356186064770425,5.602371883067259,3.1391212223737277
0.8108210133175886,0.1891789869010192,8.519136877808603e-13,3.460303051614779e-22,3.623625992779355e-22,-1.6120759572196283e-27,-3.9499801213567686e-61,4.733960725057803e-62,5.684211075741348,5.5498850714161785,3.198084797573469
